author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
7.43e+17,2022-10-14 03:32:14+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Ur dear  staff at Manchester airport made me  stand 2 hrs to reach the counter to get boarding pass. Then  was informed, to fill in covid declaration form online, which I did not fill as I did not know. I asked her that give me 10 minutes"
7.43e+17,2022-10-14 03:33:24+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport Your staff is very curt and rude..no doubt about it. They wear  a scornful expression.
362409087.0,2022-10-14 03:40:27+00:00, ,1.58e+18,en,1,0,3,0,Twitter Web App,@EmiratesSupport  - As per news Emirates is starting its Dubai - BLR-Dubai using A380 from Oct-14th 2022. But I do not see any option to ticket from Blr to Dubai in A380. Neither your website nor any travel website shows this big flight. How I can book ticket for this flight?
9.47e+17,2022-10-14 04:07:52+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I did what you asked but they did not do what you exactly mentioned.
8.74e+17,2022-10-14 04:46:56+00:00, ,1.58e+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport have just boarded a 14 hour flight from DBX to JFK having booked and paid for extra legroom, to be allocated a normal seat. Would love to speak to someone to rectify this please 🦵🏽 🏠"
77401466.0,2022-10-14 05:28:23+00:00, ,1.58e+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
1.58e+18,2022-10-14 06:46:57+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport So If a guy with Partner visa comes and he is going back to UAE after more than 180 days, would you give him Boarding Pass?  2/2. I have tried contacting you DM many times but no response.  Very disappointing."
326883322.0,2022-10-14 06:51:13+00:00, ,1.58e+18,en,0,0,0,9,Twitter for iPhone,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
18866566.0,2022-10-14 07:19:35+00:00, ,1.58e+18,en,0,0,1,3,Twitter Web App,"@EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy will be 18 months when we travel so won’t have his own seat, can we request a child’s meal though? Many thanks!"
1.16e+18,2022-10-14 07:41:46+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport put more staff on your query lines at the airport. For the 2nd time in 1 month I’m standing 15 mins waiting for your check in staff to get through to the upgrade lines. It’s a joke
7.37e+17,2022-10-14 08:55:20+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Can someone please help me with this LHRA701629. It's been 3 days I lost my baggage in airport belt.. I haven't received any update. This bag very much important to me. Please help me.
753330991.0,2022-10-14 08:57:08+00:00, ,1.58e+18,en,1,0,2,0,Twitter for Android,@EmiratesSupport Thanks.. i had already completed this form once but have done it again. I do need a response and resolution prior to my return flight.
309189443.0,2022-10-14 09:18:52+00:00, ,1.58e+18,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport is your website down I am trying to log on to Emirates Holidays?
1.57e+18,2022-10-14 09:56:02+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @syedf2101 Do you have any timeframe of when you hope to restart flights to Afghanistan?
1.12e+18,2022-10-14 10:35:22+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport really disappointed with the customer support, I’ve raised 4 tickets over 3 months and haven’t had a response since the first complaint."
1.43e+18,2022-10-14 11:21:20+00:00, ,1.58e+18,en,0,0,0,1,Twitter for Android,RT @chrisfroome: @EmiratesSupport Thank you so much for resolving the issue! Much appreciated 🙏
1.47e+18,2022-10-14 11:36:33+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport vfs is not working and their live chat as with your live chat is not working! Is there any other way to get a visa or do I have to use another airline.
106452870.0,2022-10-14 12:32:59+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Bit late considering it was back in May
1.54e+18,2022-10-14 13:41:14+00:00, ,1.58e+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
1.54e+18,2022-10-14 13:55:24+00:00, ,1.58e+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
1.01e+18,2022-10-14 14:09:25+00:00,7929cea6bd5b32bd,1.58e+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport sorry to say what emirates support  till today date they didn't support being award winning airlines why they are not giving my free ticket as complaint them several time.
73350801.0,2022-10-14 14:31:40+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Done that already. Lack of empathy is the one which pushed me to tweet.
132959211.0,2022-10-14 15:39:12+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport But delhi airport security staff throw my E-vape last time flight!
224391160.0,2022-10-14 16:08:22+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @emirates @EmiratesSupport we have sent an email Ref: DXB/X/CG/051022/7819719 and the customer service reply is not acceptable the whole experience of the trip reported is not what #emirates brand name stand for . We expect to speak to someone k. Charge and not automated replies
181349768.0,2022-10-14 16:12:30+00:00, ,1.58e+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport I booked all my flights within 1.5 weeks with your airline (4flights all business) and it’s been one headache after another. Including $650 incremental cost for you cancelling your flight. I’ve called, emailed and now on social media- how will you rectify this?"
1785583254.0,2022-10-14 16:50:47+00:00, ,1.58e+18,en,0,0,0,1,twitter.php,RT @ExploreWithErin: @EmiratesSupport I know all this. And this is why I am asking why on Thursday 6th October Flight  EK346 I was made to…
7.43e+17,2022-10-14 17:32:31+00:00, ,1.58e+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport I thought you would take my mobile and call and take details and apologize . You ask me to fill up another detailed form and waste more time on you. HAHAHAHa. this shows your attitude towards your customers. Am just use and throw customer.
1.54e+18,2022-10-14 19:28:05+00:00, ,1.58e+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
206205238.0,2022-10-14 19:39:27+00:00, ,1.58e+18,en,1,0,0,0,Twitter Web App,"@EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arrangements. The CS said they will refund the expenses for another flight.   It's already two months now, no response. Totally irresponsible service...."
206205238.0,2022-10-14 19:42:31+00:00, ,1.58e+18,en,1,0,2,0,Twitter Web App,"@EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arrangements. The CS guy said they will refund the expenses for another the flight. I have opened a claim and called the CS multiple, no repose #badservice"
59572808.0,2022-10-15 01:26:57+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I had a bad flight to Milan.  Don’t see an email id to write to. Can I have an email ID please?
59572808.0,2022-10-15 01:26:57+00:00, ,1.58e+18,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport I had a bad flight to Milan.  Don’t see an email id to write to. Can I have an email ID please?
295537506.0,2022-10-15 08:03:30+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Already done! Just gone so #poor used to be a supreme #service but not this time! #letdown
7.37e+17,2022-10-15 08:04:10+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Any update please
223186685.0,2022-10-15 08:31:55+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport @emirates can't select seats for Flight EK087 / 17 Oct / DXB - ZRH . App &amp; Web shows error .. currently online check in is Open .. but error continue 😥 .. any help from technical team ..plzz !! https://t.co/SKEaSXNBmW
1.11e+18,2022-10-15 10:49:49+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport hey there, my cousin is travelling from Italy to india via dubai, could you please tell me if he can carry both laptop bag and hand bag? And what's the maximum luggage limit he is travelling in economic class"
1.11e+18,2022-10-15 10:49:49+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hey there, my cousin is travelling from Italy to india via dubai, could you please tell me if he can carry both laptop bag and hand bag? And what's the maximum luggage limit he is travelling in economic class"
294322880.0,2022-10-15 10:50:55+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Literally in your DMs.
294322880.0,2022-10-15 11:29:55+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Fine. I’ll resend the feedback via email. But can you check the feedback I’ve shared via DM on my last trip? It’s still there with no response.
2327625587.0,2022-10-15 12:00:47+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  shame on you , 1 hours waiting in dubai airport to checkin , only 3 employees for to many passengers"
1.28e+18,2022-10-15 13:53:50+00:00, ,1.58e+18,en,1,0,0,0,Twitter for Android,@EmiratesSupport @WestJet @TorontoPearson get your shit together! Help him out! https://t.co/HJhzHzqcDZ
31373670.0,2022-10-15 14:09:59+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hello. I am trying to leave feedback for a flight I was on, but I don’t know my ticket number to enter on the website. Are you able to let me know another way?"
8.68e+17,2022-10-15 18:15:43+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport One more question, suppose if I used all the liquid fuel from lighter, in that case can I carry lighter to check-in or hand beg"
207049394.0,2022-10-15 20:42:29+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Hi. I meep@on getting an error “It seems like the details provided are already linked to an Emirates Skywards account. Please check and try again.”. I need assistance to sort this out please.
1067844182.0,2022-10-15 22:38:23+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport Hi guys may i bring around my ps5 onboard when i fly emirates?
462064139.0,2022-10-15 22:59:33+00:00, ,1.58e+18,en,3,0,2,1,Twitter for iPhone,@EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries epipens. Do you still not withdraw the sale of nuts during your flights? If this is the case we will fly with another airline.
1966741567.0,2022-10-15 23:44:29+00:00, ,1.58e+18,en,0,0,0,1,Twitter Web App,RT @AbbyHants: @EmiratesSupport hello we’re looking to fly to SA and Emirates has suitable flights. My son has a nut allergy and carries ep…
23967578.0,2022-10-16 00:47:31+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport NEVER WANT TO FLY THIS AIRLINES AGAIN! 🤬😡😤
136268587.0,2022-10-16 07:49:11+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport This is ridicules, despite this assurance from you and providing the details you have requested no one reached out yet. I think the aim is to forget the claim. Worst customer service ever."
462064139.0,2022-10-16 07:52:46+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Reply: We serve nuts on all our flights, either as a meal ingredient or as an accompaniment to drinks. Other passengers may bring food on board that contains nuts, and traces of nut residue could be passed on to surfaces as well as through the air conditioning system."
462064139.0,2022-10-16 07:53:28+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport So swapping to pretzels is too difficult?         We will book with @British_Airways
462064139.0,2022-10-16 07:58:39+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport You offer lots of different meals for different religious reasons and for diabetics, for customers wanting low salt, low fat etc etc. But nuts? Why can you not adapt for a #nutallergy?"
462064139.0,2022-10-16 08:00:06+00:00, ,1.58e+18,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport I have looked. Your response is awful. You cater for every religion and food preference but you won’t cater for a severe food allergy. Awful.
2365319480.0,2022-10-16 09:24:27+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Dear team, I am travelling to India from UK the transit time in Dubai is just 1 hour and my wife is 20 weeks pregnant. I am just worried if this will be sufficient time for catch the connecting flight."
7.33e+17,2022-10-16 09:59:02+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  Need help to change surname in the ticket of Suraina MALIK to Suraina Kinha, who is flying with brother. The booked flight ticket PNR NO. - JEQC6N/NL6NJ2."
408464003.0,2022-10-16 14:18:20+00:00, ,1.58e+18,en,1,0,2,0,Twitter for iPhone,@EmiratesSupport need to book my pending ticket from Covid time.
7.63e+17,2022-10-16 14:49:08+00:00, ,1.58e+18,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport hi I have a Kuala Lumpur - Orlando flight via Dubai &amp; JFK this friday. But I can’t find the cabin baggage allocation for the JFK - Orlando leg operated by @JetBlue. Where do I find this info?
335793081.0,2022-10-16 14:51:59+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport For 2 days I am seeing this.....I am doing something wrong? https://t.co/71zV3ZymEt
145266965.0,2022-10-16 15:09:06+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPad,@EmiratesSupport I am concerned by this email as I have made no contact with your airline at all https://t.co/aKqvDTPqkN
340367543.0,2022-10-16 17:28:19+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Just to let you know, it’s a waste of time to send it to customer relation team. They will not do anything. And they will delete it like what they did in the past."
2609172738.0,2022-10-16 17:57:12+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport Thanks for the response. Have done that. Looking forward to a positive resolution.
23993095.0,2022-10-16 19:46:39+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport good evening. What is classed as fully vaccinated please, travelling from the UK to Dubai? I can’t find this info online! Is it just your first two doses, or the booster as well? Thanks!"
3376237803.0,2022-10-16 20:22:32+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPad,@EmiratesSupport hello is the lounge open at Heathrow?
2806384262.0,2022-10-16 21:22:53+00:00, ,1.58e+18,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Hi I have an upcoming trip to Dubai on 5th November. I am trying to purchase seats on the app however, I'm getting the message that seat selection is not available on the flight however, yesterday I could see seats have been purchased. Please help!"
119066102.0,2022-10-17 01:22:02+00:00, ,1.58e+18,en,1,0,1,0,Twitter for Android,"@EmiratesSupport I'm in Bali, my luggage didn't arrive. Can you contact me ASAP?"
19380773.0,2022-10-17 01:52:28+00:00, ,1.58e+18,en,2,0,2,0,Twitter for iPhone,@EmiratesSupport @EmiratesSupport @emirates pls give me a timeline on how long they will take to respond. I have been waiting over a month for my baggage and your teams do not have the courtesy to keep me posted on the status nor respond back to emails / calls.
546162080.0,2022-10-17 02:41:57+00:00,01bf5c1e56ac186d,1.58e+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport hi.  I sent a query on bringing my cat on my flight.  How do I need to do that?  And I have a long flight.  Is there pet care at layover in Dubai and at destination?  I am working with a logistics company to do the paper work  routing is ruh dxb iad.
Thanks"
23993095.0,2022-10-17 03:19:23+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Yes I have read all this, but nowhere does it say what is classed as fully vaccinated - two initial vaccines or do you have to have had the booster as well? It doesn’t state anywhere what is classed as fully vaccinated….thanks!"
23993095.0,2022-10-17 04:55:52+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Ok great! Thank you!
145266965.0,2022-10-17 05:45:55+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Thank you
370240266.0,2022-10-17 06:54:52+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport I have not received my baggage after landing at Amsterdam airport on 14th October 1:15pm. This has seriously disrupted my travel and even after four days of landing there hasn’t been a definite response from Emirates. https://t.co/rWOZEL2PO2
1.46e+18,2022-10-17 07:10:38+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport The tedious complaint form. Thank you
1.24e+18,2022-10-17 07:54:55+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport can I bring baklava on my carry on luggage or will it be a problem because of the honey and/or syrup? TIA
2806384262.0,2022-10-17 08:24:19+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport All sorted now, I think there may have been some issues with the App last night. Thank you!"
2365319480.0,2022-10-17 11:42:24+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Thank you. @EmiratesSupport
361671182.0,2022-10-17 11:45:00+00:00, ,1.58e+18,en,0,0,6,0,Twitter Web App,"@EmiratesSupport @Emirates247 @emirates 
Hello Emirates,
I flew with Emirates from India to Dubai on October 15, 2022, PNR: OL4Q6F, and did not receive my luggage from belt 13. DXBA706831 is the reference number. Emirates says it's not their responsibility."
1.04e+18,2022-10-17 15:22:14+00:00, ,1.58e+18,en,1,0,0,0,Twitter for iPhone,@EmiratesSupport where is my bag 😡
361671182.0,2022-10-17 16:22:33+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I have been living without my only luggage bag that I had bought along.. its 3rd day today and I’m bearing the costs for calling card and trying to contact the customer support and travelled to the airport couple kf time in the past 2days.. how is Emirates going to compensate it?
361671182.0,2022-10-17 16:24:38+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have to even buy clothes for survival.. you do not understand my condition seriously and being very insensitive about it but not trying to provide the interim relief atleast until you find the luggage back to me.
1.58e+18,2022-10-17 17:00:20+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport   MCO-JFK-Dubai-Mumbai -delayed baggage.
Ticket No -  607 7827277856 JetBlue-Emirates . 
Baggage Ref # BOMA697858
Tag no # B6472176/77
Flight #  1284 - EK204 - EK506
Bags delivered after my return to the US. Compensate $500 for 2 news bags, clothes,accessories"
1.58e+18,2022-10-17 17:01:06+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport - I am unable to register complain on your feedback page. Emailed to customer care but no response.
2831627402.0,2022-10-17 17:05:04+00:00, ,1.58e+18,en,1,0,2,0,Twitter for Android,"@EmiratesSupport Is there a SLA of 'As soon as possible'. It's almost a month now since I first raised the issue and there is no response from you.
Pathetic experience. I regret to choose you over other airlines."
10080082.0,2022-10-17 17:50:05+00:00, ,1.58e+18,en,1,0,0,0,Twitter Web App,@EmiratesSupport Thanks!
1.55e+18,2022-10-17 19:37:36+00:00, ,1.58e+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport @emirates Asking for a friend, any tips on how to get upgraded on a flight to Dubai? 👀"
9.78e+17,2022-10-17 20:25:13+00:00,5028e25dc94f3898,1.58e+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport I think I left my kindle on one of your planes, how can I get in touch?"
1.24e+18,2022-10-17 21:11:08+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have Emirates Skywards gold card. Am I allowed up to 3 check-in luggages for no fee and do I need to request ahead of time? TIA
370240266.0,2022-10-17 21:59:55+00:00, ,1.58e+18,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Since DM is needed for you to initiate enquiry into this, I’ve DM’ed you the same information as well."
128859366.0,2022-10-17 23:07:36+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport NCEEK12614 Even though I gave it many times to your colleagues!
81640034.0,2022-10-18 01:17:44+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport @makemytrip @Rajesh_Magow @HHAhmedBinSaeed I understand Emirates don't have option now.why are you providing the control to worthless travel Agency who doesn't care. Why can't Emirates have an option in ur website or app wer we can book shuttle directly?
1.58e+18,2022-10-18 02:32:06+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport My ticket No -  607 7827277856 JetBlue-Emirates . 
My baggage report reference # BOMA697858
Tag no # B6472176/77
Flight No. details - 1284 - EK204 - EK506 . With the abv ticket # I cannot file complain on emirates website"
336459594.0,2022-10-18 06:46:50+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I did it three times. First and second time I got Skywards miles and apologies. Third time I’ve been COMPLETELY ignored. The service is getting worse and worse every time! In Narita airport the lounge is closed. You charge crazy amounts of money and you close the lounge!!!!
495801929.0,2022-10-18 07:24:19+00:00, ,1.58e+18,en,1,0,1,0,Twitter Web App,"@EmiratesSupport Hi, are we allowed to carry a week's supply of gym supplements such as Omega 3, Creatine and a Joint Support supplement (powder form) in small containers on a flight to the UAE?"
197401034.0,2022-10-18 08:08:37+00:00, ,1.58e+18,en,1,0,3,0,Twitter for iPhone,@EmiratesSupport how do I actually get any response from yourselves. Made a complaint with cabin crew heard nothing. Made complaint via email heard nothing. Fly emirates fly better. Don’t think so somehow . But your slogan for customer service could be make complaint hear nothing
197401034.0,2022-10-18 08:12:56+00:00, ,1.58e+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport Have already done this a week ago and heard absolutely nothing. Will be second complaint as stated in first tweet , because raised totally unacceptable issues with your cabin crew during and after my flight. Complaint was then raised with cabin manager Marcus who escalated??"
197401034.0,2022-10-18 08:27:51+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Shall I send you this via DM?
44342273.0,2022-10-18 09:43:31+00:00, ,1.58e+18,en,141,0,2,0,Twitter for iPhone,@EmiratesSupport It doesn’t help. And I’m not happy being ripped off. Now what can you do? 🤣
233269455.0,2022-10-18 10:41:20+00:00, ,1.58e+18,en,1,0,2,0,Twitter Web App,@EmiratesSupport Morning Emirates. What is your policy for seating families on your flights? Can toddlers sit away from their adults?
75519822.0,2022-10-18 11:02:58+00:00, ,1.58e+18,en,1,0,1,0,Twitter Web App,@EmiratesSupport @emirates have been following up since a couple of months since my baggage's were completely broken and mishandled by your team. Commit from your airport counter was resolution in a few weeks. Claim no - ( PIR ) - BOMD650233. Can we have a timeline ?
261261302.0,2022-10-18 12:40:51+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi team, We need GST invoices for E-tickets - 176-5240562080, 176-5240562081 and 176-6746715802. We can see the invoices in our GSTR. Please provide the soft copies of the tax invoices."
75519822.0,2022-10-18 14:39:27+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Sure. Have done that I am hoping for a speedy response on this.
144767094.0,2022-10-18 14:44:13+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport @EmiratesSupport No updates sofar
1906098230.0,2022-10-18 15:20:16+00:00, ,1.58e+18,en,0,0,0,1,Twitter Web App,RT @srudrangi: @EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arr…
1.45e+18,2022-10-18 17:55:34+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport hello can you please respond to my DM?
1.55e+18,2022-10-18 18:30:56+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport @ryantaylorbmx So if the flight was cheaper you would refund the difference?
495801929.0,2022-10-18 19:39:03+00:00, ,1.58e+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport Thank you!
877420908.0,2022-10-18 19:51:46+00:00, ,1.58e+18,en,1,0,3,0,Twitter Web App,"@EmiratesSupport Trying to book a flight using my Family miles for part payment, but it is only showing my balance as miles to spend on the flight, not our full family balance, which I can see on the dashboard.  Can you help?"
3233859865.0,2022-10-19 01:08:39+00:00, ,1.58e+18,en,1,0,2,0,Twitter Web App,@EmiratesSupport what number can I call from NY to rebook a flight that was canceled due to covid last year?
1.33e+18,2022-10-19 02:02:32+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport are your check-in staff updated and clear about requirements for flying into Hong Kong? Twice we were subjected in the UK to over-zealous check-in staff insisting we had to present PCR test certificates after HK govt cancelled this on Sept 23.
1.33e+18,2022-10-19 02:02:32+00:00, ,1.58e+18,en,1,0,1,0,Twitter Web App,@EmiratesSupport are your check-in staff updated and clear about requirements for flying into Hong Kong? Twice we were subjected in the UK to over-zealous check-in staff insisting we had to present PCR test certificates after HK govt cancelled this on Sept 23.
65670150.0,2022-10-19 02:31:43+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hi emirates, please kindly respond to my dm, thank you."
1283966208.0,2022-10-19 02:33:20+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  can i fly to Dubai from ghana, although I live in Lagos..will i be stopped by airline or immigration."
1.56e+18,2022-10-19 03:53:37+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport No, I do not need help with a booking. I will not use your services again, until you correct and train your staff. Like I said, I want an email address of MR Al Redha or someone in CS team that will listen. Thank you"
261261302.0,2022-10-19 04:34:30+00:00, ,1.58e+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi team, I have sent you the desired details via DM. Please help us with the GST invoices ASAP."
8.85e+17,2022-10-19 05:08:13+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport  Hello. Good morning .Next month, I m traveling to Dubai from India. Is it mandatory to add Passport details in my Vaccination certificate ? Kindly Clear my doubt."
2935263391.0,2022-10-19 10:56:28+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Hello i am traveling from spain to dubai.I am dubai resident and my 2nd dose of vaccination was done on 21st april 2022 from uae. Do I need to have negative pcr with me??
1.22e+18,2022-10-19 11:38:47+00:00, ,1.58e+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport @NatashasLegacy Appreciate can't guarantee, however it seems I can't even look at the allergens list to ascertain if 'May Contain' or not. I'm prepared myside with medication etc. all other dietary considerations seems to be catered for."
35179551.0,2022-10-19 11:39:17+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Been days since I did as you asked still no response except an acknowledgment of receipt of complaint! When will you take account of your actions and why do customers only have to retort to social media to be heard! Do better @EmiratesSupport @emirates
1.29e+18,2022-10-19 12:35:05+00:00, ,1.58e+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport It’s like boomerang. You guys ask details and say contact customer care. Customer care say contact flight crew members
1.58e+18,2022-10-19 14:37:29+00:00, ,1.58e+18,en,0,0,0,1,Twitter for iPad,"@EmiratesSupport 
Ok, so I had to cancel my flight last minute at the airport. 
With the cost of living today, I was totally shocked when @emirates charged me £200.00 to cancel the flight. Of all the airlines I never expected this of @Emirates not even a flight change"
7.63e+17,2022-10-19 14:40:22+00:00, ,1.58e+18,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport Hi I am taking an Emirates flight from Kuala Lumpur to New York via Dubai tomorrow night. Am I still required to take any Covid test?
76844920.0,2022-10-19 15:27:08+00:00, ,1.58e+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Please resplve https://t.co/Q8G8bLNz3C
7.63e+17,2022-10-19 15:35:32+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Just sent you a DM thanks
1.53e+18,2022-10-19 15:41:39+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport  @emirates  we’ve no idea where we are staying tonight and when we can actually get to Dublin. Five star airline or five star screw up 2/2
7.45e+17,2022-10-19 15:56:20+00:00, ,1.58e+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hello, I’m a frequent business flyer and want to add my family to a trip but wondering what incentives there are? Can you help please as there is no telephone line. @sabrina3816 @JamesRanda11"
