,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
124,29182131,2022-10-06 20:33:48+00:00, ,1.57812E+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport @emirates is this how the ""best airline"" in the world treats their passengers? You will be sued for mishandling all this. I read your terms and conditions"
125,29182131,2022-10-06 20:32:57+00:00, ,1.57812E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport my elderly mother is suffering in Amsterdam airport and you took only first and business class people to the hotels and left everyone.. SHAME ON YOU
126,1.24711E+18,2022-10-06 18:24:47+00:00, ,1.57809E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport any particular reason why your website is so shit? Online forms telling me to only use “valid characters” like I’m a cartoonist. Your site is shit and your customer service is abysmal
127,1.47586E+18,2022-10-06 15:39:46+00:00, ,1.57805E+18,en,0,0,2,0,Twitter for Android,"@EmiratesSupport @emirates can you advise why we are now being quote £900+ for a room which, when we booked were told was included? https://t.co/tbMzz3bONr"
128,485533631,2022-10-06 15:12:38+00:00, ,1.57804E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I sent a dm nearly 12 hours got a generic reply? Please respond!
129,87455130,2022-10-06 14:46:47+00:00, ,1.57803E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport is there anybody there ?
130,87455130,2022-10-06 14:46:09+00:00, ,1.57803E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport An automated message is NOT a reply.
131,2217852890,2022-10-06 13:53:49+00:00, ,1.57802E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport You told me to contact Rome FCO airport to collect my backpack from Lost and Found. Now, they told me to hire my own courier service but DHL refuses to collect from the airport. I am willing to bear the charges but I need my backpack from Rome in New Delhi!!"
132,150714612,2022-10-06 12:56:00+00:00, ,1.57801E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport can you provide me with a number that I can call in the UK to query why my flight has been changed and why I wasn’t notified about this?! Very unimpressed!
133,87455130,2022-10-06 11:11:11+00:00, ,1.57798E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport With more empty promises 🙈🙄
134,87455130,2022-10-06 10:58:18+00:00, ,1.57798E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport what a joke 3 weeks trying to speak to someone. You can get through if you want to book a new holiday no bother. 🙄 customer service non existent. Shocking !
135,1.44763E+18,2022-10-06 10:44:50+00:00, ,1.57797E+18,en,1,0,0,0,Twitter Web App,@EmiratesSupport thanks for the reply @EmiratesSupport !
136,1.36132E+18,2022-10-06 10:40:59+00:00, ,1.57797E+18,en,0,0,2,0,Twitter for iPhone,"@EmiratesSupport clearly whoever was investigating the complaint doesn’t really comprehend what has happened. Passenger denied boarding reason no transit visa for Dublin to enter the UK.
Dublin immigration has confirmed in writing no transit visa required. Joke"
137,7.45184E+17,2022-10-06 10:23:40+00:00, ,1.57797E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport That’s great 30 working days when I needed assistance almost a week ago!
138,817954987,2022-10-06 09:48:29+00:00, ,1.57796E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi, we are flying economy from LGW to DXB on 15th October. What are our luggage allowances? Your website says 23kg hold + 7kg in the cabin. My ticket from you just says 30kg with no reference to either hold or cabin and my ticket from my TA says 20kg. Thanks"
139,65564223,2022-10-06 06:29:02+00:00, ,1.57791E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I have been mailing for flight delay compensation but no one is responding till now. Please let me know  when can I get a proper reply.
140,485533631,2022-10-06 04:41:22+00:00, ,1.57788E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport sent you a dm Janine
141,169334926,2022-10-06 04:37:50+00:00, ,1.57788E+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport @EmiratesSupport i have DM'd u. but no one seems to reply.  can u please help in this regard?
142,130448008,2022-10-06 02:34:23+00:00, ,1.57785E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Have replied to message. Please check
143,3278147418,2022-10-06 01:48:35+00:00, ,1.57784E+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport Thanks for the support, hope it will get resolved asap :)"
288,24369653,2022-10-13 06:47:39+00:00,53b67b1d1cc81a51,1.58045E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Thanks - which lounge should we use as our flight is 14:20 ?
289,1.50727E+18,2022-10-13 06:26:55+00:00, ,1.58044E+18,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport I had a package sent to me and I have spoken to 2 agents and they have scammed me of my money without sending the package 📦 but taking money almost 200k now
290,66006408,2022-10-13 05:18:55+00:00, ,1.58043E+18,en,0,0,0,0,Twitter Web App,"@EmiratesSupport Thank you for you response team. I was not able to do this via the app. But some reason I was able to select seats via web and then the app started working again.

Thank you again for getting back to me. Love your promptness always."
291,30834722,2022-10-13 01:10:43+00:00,0118c71c0ed41109,1.58037E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport hi support - trying to change flights for next year through both the app and the website but keep getting an error message - any idea when this will be fixed so I can change flights? Thanks
292,135717127,2022-10-12 19:20:23+00:00, ,1.58028E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport Hi team, can you please advise if the miles can be used to purchase lounge access in Dubai ?"
293,1.57982E+18,2022-10-12 18:37:08+00:00, ,1.58027E+18,en,0,0,0,0,Twitter Web App,"@EmiratesSupport OK, I have sent you a DM here."
294,48993398,2022-10-12 18:29:00+00:00, ,1.58026E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport But we tried booking it as soon as we could! Nothing!
295,1.57982E+18,2022-10-12 18:12:17+00:00, ,1.58026E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi. This is not helpful because there’s no particular email on the link you shared, nor any form to fill. Please give me an email address that I can send the details to. I would need help getting a more affordable fare."
296,152002270,2022-10-12 18:11:29+00:00, ,1.58026E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport I have received a mail and responded - thereafter sent reminder, however there is no response from Emirates end. How much more time required?"
297,23233951,2022-10-12 17:52:03+00:00, ,1.58025E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hello, I’m flying London to Sydney with a few hours stopover in Dubai. Do I need to wear a face mask on board the flight and in Dubai airport? I looked on website and it had two different answers. Thank you."
298,1.30091E+18,2022-10-12 17:39:37+00:00, ,1.58025E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport Shame on you! @emirates @EmiratesSupport  You guys did not help me at all. All I ask for is a bassinet for my 2 month old or atleast let me book another flight without a hefty penalty. But @emirates is so shameless that you want to make money off of a baby. https://t.co/naQyONEniB
299,9.77182E+17,2022-10-12 16:46:55+00:00, ,1.58024E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport our luggage is missing. Flight number EK0510. PIR DELA702176. Please help.
300,2757341914,2022-10-12 16:20:08+00:00, ,1.58023E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hi there i’m looking to bring my PS5 onboard a flight from Heathrow to Dubai and then Dubai to Jakarta in my checked in luggage, is that ok?"
301,1.05557E+18,2022-10-12 16:18:36+00:00, ,1.58023E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi, just wondering how much does Emirates charge for extra luggage per kg. I am traveling from Chennai to Ireland."
302,24369653,2022-10-12 14:32:50+00:00, ,1.5802E+18,en,0,0,1,0,Twitter for Mac,@EmiratesSupport - flying from BHX on Sunday 14:20 business class - when is the Emirates lounge open? If closed which lounges can be used?
303,1.36132E+18,2022-10-12 14:00:13+00:00, ,1.5802E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @EmiratesSupport @emirates  worst airline ever
304,41399671,2022-10-12 13:30:43+00:00, ,1.58019E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport i am having issues attempting to book a flight and the seats are running out. Can you offer a good contact number thanks
305,91286286,2022-10-12 13:05:39+00:00, ,1.58018E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Thank you. Submitted.
306,73858716,2022-10-12 12:41:36+00:00, ,1.58018E+18,en,0,0,2,0,Twitter for Android,@EmiratesSupport Any updates on this issue?
307,120763246,2022-10-12 12:13:39+00:00, ,1.58017E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport hi, I’m having a very bad day. My dog just died 😿 
Can you get me a free upgrade on flight EK0010- Daniel Nolan seat 75F.
Thank you 😼♥️"
310,66006408,2022-10-12 10:56:58+00:00, ,1.58015E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport So being silver member where I have complimentary seat selection, I am restricted to select seats? https://t.co/FLVE2Xu3uY"
311,304316064,2022-10-12 10:26:11+00:00, ,1.58014E+18,en,0,1,1,0,Twitter for Android,"@EmiratesSupport @emirates have attempted booking a flight online 3x- all transactions showing up as ""failed"" on the website however it has been charged to the account? Please help"
312,1.16525E+18,2022-10-12 10:01:02+00:00, ,1.58014E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport did thanks
314,583210050,2022-10-12 08:49:11+00:00, ,1.58012E+18,en,0,0,2,0,Twitter for Android,"@EmiratesSupport Hi, can you please help me, Andrijana on WhatsApp support is not listening to what I am trying to tell her and being very unhelpful. I've been travelling 20+ hours and I'm tired! Can I speak to someone helpful please?! 🙏🏾"
316,44048805,2022-10-12 08:38:48+00:00, ,1.58012E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport Hi Ive already submitted on the night of my arrival, I still have not received any reply."
319,175415017,2022-10-12 05:11:13+00:00, ,1.58006E+18,en,0,0,1,0,Twitter for Android,"@EmiratesSupport 
I am planning to travel from Johannesburg,SA to Hyderabad, India and I am vaccinated. 
Can you please confirm still require covid test for my Travel"
325,1.4353E+18,2022-10-11 23:10:35+00:00, ,1.57997E+18,en,0,0,2,0,Twitter Web App,@EmiratesSupport need help getting into skywards account
398,2327625587,2022-10-15 12:00:47+00:00, ,1.58125E+18,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  shame on you , 1 hours waiting in dubai airport to checkin , only 3 employees for to many passengers"
399,294322880,2022-10-15 11:29:55+00:00, ,1.58125E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Fine. I’ll resend the feedback via email. But can you check the feedback I’ve shared via DM on my last trip? It’s still there with no response.
400,294322880,2022-10-15 10:50:55+00:00, ,1.58124E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Literally in your DMs.
401,1.10927E+18,2022-10-15 10:49:49+00:00, ,1.58124E+18,en,0,0,0,0,Twitter for Android,"@EmiratesSupport hey there, my cousin is travelling from Italy to india via dubai, could you please tell me if he can carry both laptop bag and hand bag? And what's the maximum luggage limit he is travelling in economic class"
402,223186685,2022-10-15 08:31:55+00:00, ,1.5812E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport @emirates can't select seats for Flight EK087 / 17 Oct / DXB - ZRH . App &amp; Web shows error .. currently online check in is Open .. but error continue 😥 .. any help from technical team ..plzz !! https://t.co/SKEaSXNBmW
403,7.36888E+17,2022-10-15 08:04:10+00:00, ,1.58119E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Any update please
404,295537506,2022-10-15 08:03:30+00:00, ,1.58119E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Already done! Just gone so #poor used to be a supreme #service but not this time! #letdown
405,59572808,2022-10-15 01:26:57+00:00, ,1.58109E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I had a bad flight to Milan.  Don’t see an email id to write to. Can I have an email ID please?
406,206205238,2022-10-14 19:42:31+00:00, ,1.58101E+18,en,1,0,2,0,Twitter Web App,"@EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arrangements. The CS guy said they will refund the expenses for another the flight. I have opened a claim and called the CS multiple, no repose #badservice"
407,206205238,2022-10-14 19:39:27+00:00, ,1.58101E+18,en,1,0,0,0,Twitter Web App,"@EmiratesSupport We had a flight cancellation in August. Emirates staff didn't care rebook. They made us to make our own arrangements. The CS said they will refund the expenses for another flight.   It's already two months now, no response. Totally irresponsible service...."
408,1.53804E+18,2022-10-14 19:28:05+00:00, ,1.581E+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
409,7.43348E+17,2022-10-14 17:32:31+00:00, ,1.58097E+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport I thought you would take my mobile and call and take details and apologize . You ask me to fill up another detailed form and waste more time on you. HAHAHAHa. this shows your attitude towards your customers. Am just use and throw customer.
410,1785583254,2022-10-14 16:50:47+00:00, ,1.58096E+18,en,0,0,0,1,twitter.php,RT @ExploreWithErin: @EmiratesSupport I know all this. And this is why I am asking why on Thursday 6th October Flight  EK346 I was made to…
411,181349768,2022-10-14 16:12:30+00:00, ,1.58095E+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport I booked all my flights within 1.5 weeks with your airline (4flights all business) and it’s been one headache after another. Including $650 incremental cost for you cancelling your flight. I’ve called, emailed and now on social media- how will you rectify this?"
412,224391160,2022-10-14 16:08:22+00:00, ,1.58095E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @emirates @EmiratesSupport we have sent an email Ref: DXB/X/CG/051022/7819719 and the customer service reply is not acceptable the whole experience of the trip reported is not what #emirates brand name stand for . We expect to speak to someone k. Charge and not automated replies
413,132959211,2022-10-14 15:39:12+00:00, ,1.58095E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport But delhi airport security staff throw my E-vape last time flight!
414,73350801,2022-10-14 14:31:40+00:00, ,1.58093E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Done that already. Lack of empathy is the one which pushed me to tweet.
415,1.00713E+18,2022-10-14 14:09:25+00:00,7929cea6bd5b32bd,1.58092E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport sorry to say what emirates support  till today date they didn't support being award winning airlines why they are not giving my free ticket as complaint them several time.
416,1.53807E+18,2022-10-14 13:55:24+00:00, ,1.58092E+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
417,1.53797E+18,2022-10-14 13:41:14+00:00, ,1.58092E+18,en,0,0,0,3,Twitter Web App,RT @DeborahKnipe: @EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy…
418,106452870,2022-10-14 12:32:59+00:00, ,1.5809E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport Bit late considering it was back in May
419,1.46532E+18,2022-10-14 11:36:33+00:00, ,1.58089E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport vfs is not working and their live chat as with your live chat is not working! Is there any other way to get a visa or do I have to use another airline.
420,1.43299E+18,2022-10-14 11:21:20+00:00, ,1.58088E+18,en,0,0,0,1,Twitter for Android,RT @chrisfroome: @EmiratesSupport Thank you so much for resolving the issue! Much appreciated 🙏
421,1.11886E+18,2022-10-14 10:35:22+00:00, ,1.58087E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport really disappointed with the customer support, I’ve raised 4 tickets over 3 months and haven’t had a response since the first complaint."
422,1.56575E+18,2022-10-14 09:56:02+00:00, ,1.58086E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @syedf2101 Do you have any timeframe of when you hope to restart flights to Afghanistan?
423,309189443,2022-10-14 09:18:52+00:00, ,1.58085E+18,en,1,0,1,0,Twitter for iPhone,@EmiratesSupport is your website down I am trying to log on to Emirates Holidays?
424,753330991,2022-10-14 08:57:08+00:00, ,1.58085E+18,en,1,0,2,0,Twitter for Android,@EmiratesSupport Thanks.. i had already completed this form once but have done it again. I do need a response and resolution prior to my return flight.
425,7.36888E+17,2022-10-14 08:55:20+00:00, ,1.58084E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Can someone please help me with this LHRA701629. It's been 3 days I lost my baggage in airport belt.. I haven't received any update. This bag very much important to me. Please help me.
426,1.1594E+18,2022-10-14 07:41:46+00:00, ,1.58083E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport put more staff on your query lines at the airport. For the 2nd time in 1 month I’m standing 15 mins waiting for your check in staff to get through to the upgrade lines. It’s a joke
427,18866566,2022-10-14 07:19:35+00:00, ,1.58082E+18,en,0,0,1,3,Twitter Web App,"@EmiratesSupport good morning! Can you tell me if it is possible to request a child’s meal for an infant? Our little boy will be 18 months when we travel so won’t have his own seat, can we request a child’s meal though? Many thanks!"
428,326883322,2022-10-14 06:51:13+00:00, ,1.58081E+18,en,0,0,0,9,Twitter for iPhone,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
429,1.57978E+18,2022-10-14 06:46:57+00:00, ,1.58081E+18,en,0,0,0,0,Twitter for iPhone,"@EmiratesSupport So If a guy with Partner visa comes and he is going back to UAE after more than 180 days, would you give him Boarding Pass?  2/2. I have tried contacting you DM many times but no response.  Very disappointing."
430,77401466,2022-10-14 05:28:23+00:00, ,1.58079E+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
431,8.73713E+17,2022-10-14 04:46:56+00:00, ,1.58078E+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport have just boarded a 14 hour flight from DBX to JFK having booked and paid for extra legroom, to be allocated a normal seat. Would love to speak to someone to rectify this please 🦵🏽 🏠"
432,9.46792E+17,2022-10-14 04:07:52+00:00, ,1.58077E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport I did what you asked but they did not do what you exactly mentioned.
433,362409087,2022-10-14 03:40:27+00:00, ,1.58077E+18,en,1,0,3,0,Twitter Web App,@EmiratesSupport  - As per news Emirates is starting its Dubai - BLR-Dubai using A380 from Oct-14th 2022. But I do not see any option to ticket from Blr to Dubai in A380. Neither your website nor any travel website shows this big flight. How I can book ticket for this flight?
434,7.43348E+17,2022-10-14 03:33:24+00:00, ,1.58076E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport Your staff is very curt and rude..no doubt about it. They wear  a scornful expression.
435,7.43348E+17,2022-10-14 03:32:14+00:00, ,1.58076E+18,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Ur dear  staff at Manchester airport made me  stand 2 hrs to reach the counter to get boarding pass. Then  was informed, to fill in covid declaration form online, which I did not fill as I did not know. I asked her that give me 10 minutes"
436,7.43348E+17,2022-10-14 03:13:18+00:00, ,1.58076E+18,en,0,0,0,0,Twitter Web App,"@EmiratesSupport They will only say ""sorry"". How will it do good my torture. Unless you plan to refund my ticket cost for this torture, as penalty for bad https://t.co/5oybeiTwXX set a new precedent in the industry. Your advertising is very impressive but your staff is pathetic"
437,9.46792E+17,2022-10-14 02:55:21+00:00, ,1.58075E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I get that now calling is not allowed but I was unable to use internet at the peak time of the festival for which I purchased
438,1.00713E+18,2022-10-14 02:04:03+00:00, ,1.58074E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport since 2019 Feb till today they didn't support says emirates support.sorry to say being award winning airline has his own prestige in world for his hospitality.but ground staff completely handicap not helpfull.i had return to all dept even to chairman  n ceo but.
439,19380773,2022-10-14 01:05:07+00:00, ,1.58073E+18,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport @EmiratesSupport @emirates the ticket number I have shared should have all the details. Right now - your Bangalore office says its gone to claims department and nobody is responding to emails. Both these emails EKBIF@emirates.com and MHBBLREK@emirates.com
440,7.16704E+17,2022-10-14 00:05:35+00:00, ,1.58071E+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport quick question is the second pilot in the cockpit called First officer
441,316429080,2022-10-13 23:17:06+00:00, ,1.5807E+18,en,1,0,1,0,Twitter for iPhone,"@EmiratesSupport @emirates taking a flight to Cape Town, please check the attitude of the person on the gate called Amor. She is anything but Amor. Horrible staff member."
442,106452870,2022-10-13 22:41:12+00:00, ,1.58069E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport please don’t leave my special meal in London for tomorrows flight like you did back in May and I was stuck with just lettuce for my dinner😭
443,1.16877E+18,2022-10-13 22:40:35+00:00, ,1.58069E+18,en,1,0,2,0,Twitter for iPhone,"@EmiratesSupport Hi, I've checked in but unable to get window seat. Could you help me to get one?"
444,1.43299E+18,2022-10-13 22:31:42+00:00, ,1.58069E+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
445,1.30091E+18,2022-10-13 21:01:44+00:00, ,1.58067E+18,en,0,0,0,0,Twitter Web App,@EmiratesSupport @emirates @EmiratesSupport the DM says that you won't help me and that you are happy to many make off of my little baby's suffering. Shame on you Emirates. #flyshittier #shameonemirates
446,1.12011E+18,2022-10-13 19:25:11+00:00, ,1.58064E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport was extremely responsive in addressing my concerns regarding a reservation that I had made....  Thanks again to the entire team for your help...
447,141573395,2022-10-13 17:16:16+00:00, ,1.58061E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport There is no help from @emirates. They are asking me to change flight. Will you pay for changes in my domestic flight? Just give me Lounge or hotel for 8 and half hours layover. #WorstAirline #Worstservice. They want my small child to be awake whole night.
448,63525135,2022-10-13 16:26:42+00:00, ,1.5806E+18,en,10,0,2,1,TweetDeck,@EmiratesSupport Thank you so much for resolving the issue! Much appreciated 🙏
449,141573395,2022-10-13 16:24:18+00:00, ,1.5806E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport There has been no help. @emirates increase the transit time in Dubai from 2 hours to 8 and half hours and not even giving a lounge access. Do you care about customers? Is this professionalism? #WorstAirline #Worstservice.
450,2763560839,2022-10-13 15:20:15+00:00, ,1.58058E+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
451,943384068,2022-10-13 15:12:05+00:00, ,1.58058E+18,en,0,0,0,9,Twitter for iPhone,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
452,3263048880,2022-10-13 14:59:33+00:00, ,1.58057E+18,en,0,0,0,9,Twitter for iPhone,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
453,1.22099E+18,2022-10-13 14:48:35+00:00, ,1.58057E+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
454,1904927719,2022-10-13 14:45:52+00:00, ,1.58057E+18,en,0,0,0,9,Twitter for Android,RT @chrisfroome: @EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old shoul…
455,63525135,2022-10-13 14:19:36+00:00, ,1.58056E+18,en,290,0,19,9,Twitter for iPhone,@EmiratesSupport just tried to check in for our flight Saturday and your system has decided that my 4 and 6 year old should be sitting on opposite ends of the plane away from my wife and I 😵‍💫
456,368507870,2022-10-13 13:32:24+00:00, ,1.58055E+18,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport I am in Dubai for medical treatment and it appears that I am going to have to stay a little longer do to unforeseen events. Can I change without a fee please?
457,141573395,2022-10-13 13:29:37+00:00, ,1.58055E+18,en,0,0,1,0,Twitter Web App,@EmiratesSupport @emirates changes flight citing operation issues and increased the layover in Dubai from 2 hours to 8 and half hours. And saying that access our lounge with a fee? Are you kidding? This is your mistake. You must give a hotel/sleeping/lounge access. #worstAirline
458,753330991,2022-10-13 11:47:23+00:00, ,1.58053E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport i sent a message from my account in your app 7 days ago to report my baggage was badly damaged on my recent flight but have received no response. Please contact me as I fly again next week but my bag is unfit to use. Thanks
459,1.58052E+18,2022-10-13 11:35:04+00:00, ,1.58052E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport I'd like to talk about my disappointment of my recent flight
460,1.05628E+18,2022-10-13 11:29:31+00:00, ,1.58052E+18,en,0,0,0,0,Twitter for Android,@EmiratesSupport @AWPatel Do you ever resolve any issues @emirates @EmiratesSupport ??please respond ot my wife and I regarding the crazy extra charge you took from us over 2 months ago now!
461,19380773,2022-10-13 11:22:26+00:00, ,1.58052E+18,en,0,0,2,0,Twitter for iPhone,@EmiratesSupport My baggage is lost from 1 month. I have not received an update- BLREK13672. What kind of service is this from a so called premium airline like Emirates?
462,1.57275E+18,2022-10-13 08:45:33+00:00, ,1.58048E+18,en,0,0,1,0,Twitter for Android,@EmiratesSupport Check DMs please @EmiratesSupport
463,1.56204E+18,2022-10-13 08:31:55+00:00, ,1.58048E+18,en,1,0,1,0,Twitter for Android,"@EmiratesSupport Hi I am unable to get confirmation email for the booking that I made last night. Ref:HI4BUF
Can someone look into this and advise me."
596,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
597,1293530507309965320,2022-10-19 12:35:05+00:00, ,1582711934431817733,en,0,0,0,0,Twitter for iPhone,@EmiratesSupport It’s like boomerang. You guys ask details and say contact customer care. Customer care say contact flight crew members
598,35179551,2022-10-19 11:39:17+00:00, ,1582697894200496131,en,0,0,1,0,Twitter for iPhone,@EmiratesSupport Been days since I did as you asked still no response except an acknowledgment of receipt of complaint! When will you take account of your actions and why do customers only have to retort to social media to be heard! Do better @EmiratesSupport @emirates
599,1222267527063121922,2022-10-19 11:38:47+00:00, ,1582697768899923968,en,0,0,0,0,Twitter for Android,"@EmiratesSupport @NatashasLegacy Appreciate can't guarantee, however it seems I can't even look at the allergens list to ascertain if 'May Contain' or not. I'm prepared myside with medication etc. all other dietary considerations seems to be catered for."
600,2935263391,2022-10-19 10:56:28+00:00, ,1582687120015077376,en,0,0,1,0,Twitter for Android,@EmiratesSupport Hello i am traveling from spain to dubai.I am dubai resident and my 2nd dose of vaccination was done on 21st april 2022 from uae. Do I need to have negative pcr with me??
601,885003445765378048,2022-10-19 05:08:13+00:00, ,1582599476447178752,en,0,0,1,0,Twitter for Android,"@EmiratesSupport  Hello. Good morning .Next month, I m traveling to Dubai from India. Is it mandatory to add Passport details in my Vaccination certificate ? Kindly Clear my doubt."
602,261261302,2022-10-19 04:34:30+00:00, ,1582590991034613760,en,0,0,1,0,Twitter Web App,"@EmiratesSupport Hi team, I have sent you the desired details via DM. Please help us with the GST invoices ASAP."
603,1556824246579609603,2022-10-19 03:53:37+00:00, ,1582580702360797185,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport No, I do not need help with a booking. I will not use your services again, until you correct and train your staff. Like I said, I want an email address of MR Al Redha or someone in CS team that will listen. Thank you"
604,1283966208,2022-10-19 02:33:20+00:00, ,1582560499539267585,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport  can i fly to Dubai from ghana, although I live in Lagos..will i be stopped by airline or immigration."
605,65670150,2022-10-19 02:31:43+00:00, ,1582560094126211072,en,0,0,1,0,Twitter for iPhone,"@EmiratesSupport hi emirates, please kindly respond to my dm, thank you."
606,1328264822350176256,2022-10-19 02:02:32+00:00, ,1582552750063173633,en,0,0,1,0,Twitter Web App,@EmiratesSupport are your check-in staff updated and clear about requirements for flying into Hong Kong? Twice we were subjected in the UK to over-zealous check-in staff insisting we had to present PCR test certificates after HK govt cancelled this on Sept 23.
607,3233859865,2022-10-19 01:08:39+00:00, ,1582539190260015105,en,1,0,2,0,Twitter Web App,@EmiratesSupport what number can I call from NY to rebook a flight that was canceled due to covid last year?
